Jens_input_L4_save0
196	92	153	104	85	143	11	135	96	82	50	46	105	3	25	1	98	254	199	33
27	145	231	170	1	40	151	91	157	208	163	6	16	2	59	197	67	158	83	24
13	123	0	99	197	13	170	98	234	201	107	46	204	9	194	27	219	184	140	251
99	33	196	56	251	249	43	51	99	192	151	94	53	242	131	214	255	153	33	180
126	97	228	77	85	132	114	18	105	150	7	254	225	222	26	68	158	20	148	36
49	109	163	186	142	82	211	78	70	182	252	75	121	200	55	252	172	52	128	44
165	36	234	233	161	156	191	240	41	100	11	182	143	233	78	81	18	79	249	150
149	154	3	17	127	103	211	192	88	50	61	109	99	60	76	209	186	20	189	213
9	65	112	213	207	241	254	41	109	226	153	252	41	183	168	230	126	25	178	52
149	71	145	66	46	233	104	169	154	149	172	199	229	101	25	99	209	143	186	145
21	185	241	12	25	84	162	81	87	119	18	84	186	113	198	250	231	96	137	157
95	205	186	135	184	148	230	200	52	79	56	123	155	96	63	48	52	87	164	33
158	110	93	148	39	209	189	138	159	235	111	210	203	39	125	241	180	75	83	242
92	124	255	201	140	255	15	36	99	6	151	101	116	78	205	29	227	4	190	143
220	77	239	160	241	49	120	18	183	17	50	83	49	192	75	35	110	188	50	114
233	18	105	127	186	252	195	79	161	204	166	236	75	99	72	143	188	98	29	137
108	34	26	178	135	63	96	255	115	133	150	171	132	149	6	166	220	239	235	168
1	99	168	187	71	132	1	139	164	208	221	154	114	252	186	203	189	161	102	134
249	215	151	80	89	31	48	238	125	201	45	240	178	241	229	93	216	219	129	117
70	92	94	109	148	161	37	61	232	138	100	14	88	116	87	36	154	184	150	46
185	95	41	202	34	231	84	131	53	72	66	189	149	2	123	106	80	56	248	18
208	26	198	215	192	34	152	50	86	8	110	19	101	71	25	12	32	141	164	17
20	157	97	85	59	0	194	72	164	93	192	120	213	225	145	60	249	4	93	67
38	136	233	177	152	4	78	222	192	55	49	233	155	254	39	178	94	25	238	234
230	73	115	132	99	57	201	92	131	254	254	76	208	8	172	0	25	180	203	105
254	162	163	11	198	165	103	53	9	23	14	132	240	235	68	169	124	207	148	216
232	77	79	123	105	38	163	12	64	56	58	108	12	69	51	255	233	206	131	136
187	134	25	48	169	73	216	43	165	120	179	154	173	145	109	37	154	46	223	235
57	244	136	195	71	185	81	229	86	19	4	106	103	41	150	231	161	15	89	183
182	149	143	164	19	135	185	149	57	109	121	18	215	131	145	172	171	101	213	34
22	139	10	71	58	181	91	53	71	74	239	56	198	122	73	183	82	118	0	23
104	249	204	188	125	119	216	85	27	214	21	206	176	175	72	135	246	84	73	206
244	176	74	205	25	250	3	118	35	155	212	98	50	159	227	13	193	232	24	49
188	36	169	175	61	237	47	218	243	241	197	93	1	14	63	115	204	224	192	231
211	227	206	226	46	164	232	92	101	190	121	90	181	51	240	114	209	5	185	10
14	136	56	172	188	188	190	108	250	163	205	142	96	100	68	110	25	172	246	209
227	7	244	161	197	167	226	138	23	214	244	1	52	243	79	157	77	14	137	177
249	121	216	72	126	38	37	139	41	192	252	17	219	24	12	209	241	92	126	5
5	195	55	51	188	98	244	146	31	56	242	145	159	1	77	93	241	14	42	219
213	98	88	227	223	18	48	159	231	160	233	75	3	124	50	64	168	127	187	131
